text,label,lang,scam_type,source
"Moaziz sarif, apka Benazir Income Support ki taraf se 5000 PKR ka inaam nikla hai. Taseeq k liye 0358441339 par call karein.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 2500 PKR ka inaam nikla hai. Taseeq k liye 0333852516 par rabta krein.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Aap k MCB acc se 75,000 PKR ki deduction hui ha tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0320634956 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka MCB ka account tax jama na krwane ki waja se block ho gaya hai. Abhi sms karin 0319371783 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 95341644.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye han. Trx ID: 69137769.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your HBL OTP for online transaction is 87998851. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 34853853.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Customer, Apke SadaPay account me 75,000 PKR deposit hue hain. Available Balance: 75,000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Aap k HBL account se 5000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye han. Trx ID: 58907551.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka PTCL ka bill 5000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Aap k MCB acc se 350 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka Allied Bank ka account system error ki waja se block ho gaya hai. Abhi sms karin 0332643978 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your JazzCash OTP for online transaction is 30187726. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Aap ka State Bank debit card ATM par use hua ha. Amount: 1 Lakh PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Customer, Apke NayaPay account me 10000 PKR deposit hue hain. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Dear Customer, Apke NayaPay acount me 12500 PKR deposit hue hn. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Dear Customer, Apke Easypaisa account me 2500 PKR deposit hue hain. Available Balance: 2500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hn. Trx ID: 94025826.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your NayaPay OTP for online transaction is 70450110. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your HBL OTP for online transaction is 95228664. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your NayaPay OTP for online transaction is 67680668. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0356649009 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Your SadaPay OTP for online transaction is 27983565. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna Allied Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Aap ka MCB debit card ATM par use hua h. Amount: 12500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Mubarak ho! Jeeto Pakistan main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka SadaPay ka account verification na hone ki waja se block ho gaya hai. Abhi rabta krein 0333302962 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap ka SadaPay debit card ATM par use hua h. Amount: 10000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Consumer, apka is mahine ka PTCL ka bill 12500 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Dear Customer, Apke UBL account me 1 Lakh PKR deposit hue hain. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
FBR ki taraf se apka MCB acc freeze kr dia gya ha. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 60463822.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Customer, Apke Easypaisa acount me 12500 PKR deposit hue hn. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Aap k Allied Bank account se 350 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
FBR ki taraf se apka State Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Aap k JazzCash account se 10000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka MCB acc hack hone ka khatra h. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Your Allied Bank OTP for online transaction is 30315154. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 5000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Aap ka JazzCash debit card ATM par use hua ha. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.",0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Apka UBL account hack hone ka khatra hai. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Dear Customer, Apke HBL acc me 350 PKR deposit hue han. Available Balance: 350 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Apka JazzCash ka account tax jama na krwane ki waja se block ho gaya hai. Abhi call karein 0362558223 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Salary of 50,000 PKR has been credited to your NayaPay acount. Thank you.",0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your UBL OTP for online transaction is 21082359. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 2500 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0362582792 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your UBL OTP for online transaction is 60478272. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your NayaPay OTP for online transaction is 96776218. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 28722369.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 59354959.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 89933112.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 5000 PKR has been credited to your HBL acc. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
FBR ki taraf se apka Allied Bank acc freeze kr dia gya ha. Unblock krwane k lie abhi OTP call kren.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Apka UBL ka acc suspicious activity ki waja se block ho gaya ha. Abhi call kren 0326022960 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your UBL OTP for online transaction is 87460017. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hn. Trx ID: 88597868.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
FBR ki taraf se apka MCB account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Your Easypaisa OTP for online transaction is 65529819. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your UBL OTP for online transaction is 99696008. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
FBR ki taraf se apka Allied Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP call karein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Salary of 350 PKR has been credited to your MCB acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 82719077.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 2500 PKR ka inaam nikla ha. Taseeq k liye 0364141938 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 62396922.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k HBL account se 12500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0360249209 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Aap ka MCB debit card ATM par use hua hai. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your HBL OTP for online transaction is 29473773. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 10000 PKR. Akhri tareekh se pehle PSCA app k zariye pay krn.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
Aap k MCB acc se 12500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka JazzCash ka account verification na hone ki waja se block ho gaya hai. Abhi rabta krein 0381737561 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
FBR ki taraf se apka Allied Bank acc freeze kr dia gya ha. Unblock krwane k lie abhi OTP details send krain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 59855907.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your Easypaisa account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 19544434.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka MCB ka account KYC update na hone ki waja se block ho gaya hai. Abhi OTP bataen 0312954958 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka State Bank ka acount verification na hone ki waja se block ho gaya ha. Abhi sms karin 0391538432 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0360376337 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Aap ka State Bank debit card ATM par use hua hai. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.",0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your HBL OTP for online transaction is 70845784. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye han. Trx ID: 82145008.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka Sui Gas ka bill 50,000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0346424790 par OTP bataen.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your JazzCash OTP for online transaction is 21846997. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka HBL account hack hone ka khatra hai. Apna password change krne k lie abhi is number par OTP bataen.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Dear Customer, Apke NayaPay acount me 1 Lakh PKR deposit hue han. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
FBR ki taraf se apka State Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 50,000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
FBR ki taraf se apka Meezan Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Aap k UBL acount se 2500 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 72367361.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka SadaPay ka acc KYC update na hone ki waja se block ho gaya ha. Abhi call karin 0380909208 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
PTCL Alert: Apka pichla bill clear ho chuka hai. Current balance is 0 PKR.,0,roman_urdu,Utility Bill Cleared Notification,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye han. Trx ID: 31631143.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 350 PKR ka inaam nikla h. Taseeq k liye 0358572400 par call krn.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 350 PKR ka inaam nikla h. Taseeq k liye 0359044057 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye han. Trx ID: 91109146.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 12500 PKR has been credited to your HBL acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Apka SadaPay ka acount verification na hone ki waja se block ho gaya ha. Abhi rabta krein 0314466970 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 2500 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Your JazzCash OTP for online transaction is 62039134. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your Allied Bank OTP for online transaction is 96321500. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your State Bank OTP for online transaction is 41930063. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0364220705 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Aap k Meezan Bank account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Aap k HBL account se 10000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 10000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Your HBL OTP for online transaction is 79906449. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Aap k MCB account se 1 Lakh PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Aap ka Allied Bank debit card ATM par use hua h. Amount: 75,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.",0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 12500 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Aap k SadaPay account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Salary of 12500 PKR has been credited to your NayaPay acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Salary of 10000 PKR has been credited to your Meezan Bank acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Dear Consumer, apka is mahine ka LESCO ka bill 75,000 PKR h. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Apka UBL ka account tax jama na krwane ki waja se block ho gaya hai. Abhi details send krain 0380251778 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 65193040.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k HBL acount se 1 Lakh PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 350 PKR h. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 20169965.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k JazzCash acc se 12500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 21744792.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 10000 PKR has been credited to your UBL account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 1 Lakh PKR. Akhri tareekh se pehle PSCA app k zariye pay karin.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Your State Bank OTP for online transaction is 89359727. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0355233806 par pin code dain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Your Allied Bank OTP for online transaction is 89752332. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 72801921.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 77427720. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka Meezan Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi details send krain 0378105319 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your Easypaisa OTP for online transaction is 92981730. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 50,000 PKR ka inaam nikla hai. Taseeq k liye 0311116742 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 91908704.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your NayaPay OTP for online transaction is 77153536. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka SadaPay ka account KYC update na hone ki waja se block ho gaya hai. Abhi OTP bataen 0372043825 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 12500 ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 1 Lakh PKR h. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Dear Consumer, apka is mahine ka WASA ka bill 350 PKR h. Due date guzarne se pehle ada karin.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Apka NayaPay ka acc system error ki waja se block ho gaya h. Abhi details send krain 0398264956 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0374047194 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
IESCO Alert: Apka pichla bill clear ho chuka h. Current balance is 0 PKR.,0,roman_urdu,Utility Bill Cleared Notification,zenodo_21810885
Apka State Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi rabta krein 0355307670 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap ka JazzCash debit card ATM par use hua ha. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Consumer, apka is mahine ka IESCO ka bill 75,000 PKR h. Due date guzarne se pehle ada kren.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye hain. Trx ID: 37893128.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap ka Easypaisa debit card ATM par use hua h. Amount: 2500 PKR. Agar yeh aap ne nahi kiya toh helpline par call krn.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Apka HBL ka account tax jama na krwane ki waja se block ho gaya hai. Abhi details send krain 0386005702 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Salary of 50,000 PKR has been credited to your NayaPay account. Thank you.",0,roman_urdu,Salary Credit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye han. Trx ID: 40437287.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hn. Trx ID: 38556108.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka PTCL ka bill 350 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 82917439.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Aap k JazzCash account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Dear Customer, Apke Meezan Bank account me 5000 PKR deposit hue hain. Available Balance: 5000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Your UBL OTP for online transaction is 58028603. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Customer, Apke UBL account me 75,000 PKR deposit hue hain. Available Balance: 75,000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Easypaisa: Aap ne successfully 50,000 PKR transfer kar diye hain. Trx ID: 10526773.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka JazzCash ka account verification na hone ki waja se block ho gaya hai. Abhi sms karin 0394454544 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap ka Easypaisa debit card ATM par use hua hai. Amount: 5000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Aap ka Allied Bank debit card ATM par use hua hai. Amount: 12500 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your MCB OTP for online transaction is 84280481. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya ha. Amount 350 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0357764311 par rabta krein.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Aap ka MCB debit card ATM par use hua hai. Amount: 10000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
